codigo_ibge,anomes_s,qtd_familias_beneficiarias_bolsa_familia_s,valor_repassado_bolsa_familia_s,pbf_vlr_medio_benef_f
430695,202402,208,142437.0,684.79
430697,202402,343,237936.0,693.69
430700,202402,2978,2005859.0,673.56
430705,202402,95,65424.0,688.67
430710,202402,1189,785466.0,660.61
430720,202402,335,224619.0,670.5
430730,202402,405,262596.0,648.39
430740,202402,211,143102.0,678.21
430745,202402,286,189139.0,661.33
430750,202402,936,640118.0,683.89
430755,202402,221,172956.0,782.61
430760,202402,1460,989328.0,677.62
430770,202402,4577,3104311.0,678.24
430780,202402,1002,704035.0,702.63
430781,202402,303,201654.0,665.52
430783,202402,162,110026.0,679.17
430786,202402,7,7914.0,1130.57
430790,202402,2275,1535409.0,674.91
430800,202402,506,332254.0,656.63
430805,202402,212,141594.0,667.9
430807,202402,200,131569.0,657.85
430810,202402,198,128065.0,646.79
430820,202402,473,312449.0,660.57
430825,202402,58,37534.0,647.14
430830,202402,1394,931191.0,668.0
430840,202402,680,477789.0,702.63
430843,202402,40,23960.0,599.0
430845,202402,204,137898.0,675.97
430850,202402,1063,738248.0,694.49
430860,202402,382,251679.0,658.85
430865,202402,262,177845.0,678.8
430870,202402,116,75409.0,650.08
430880,202402,769,511589.0,665.27
430885,202402,58,38483.0,663.5
430890,202402,302,215976.0,715.15
430900,202402,1687,1109553.0,657.71
430905,202402,366,247881.0,677.27
430910,202402,1084,719871.0,664.09
430912,202402,269,189796.0,705.56
430915,202402,202,137333.0,679.87
430920,202402,17563,12038859.0,685.47
430925,202402,25,18096.0,723.84
430930,202402,6649,4584201.0,689.46
430940,202402,585,401797.0,686.83
430950,202402,407,269074.0,661.12
430955,202402,59,38097.0,645.71
430957,202402,151,101128.0,669.72
430960,202402,470,309947.0,659.46
430965,202402,985,681762.0,692.14
430970,202402,124,81849.0,660.07
430975,202402,254,155678.0,612.91
430980,202402,187,127299.0,680.74
430990,202402,325,220527.0,678.54
430995,202402,256,183840.0,718.13
431000,202402,190,120569.0,634.57
431010,202402,1300,905969.0,696.9
431020,202402,3547,2400599.0,676.8
431030,202402,76,55365.0,728.49
431033,202402,1697,1166414.0,687.34
431036,202402,39,26864.0,688.82
431040,202402,463,313266.0,676.6
431041,202402,164,105078.0,640.72
431043,202402,187,125708.0,672.24
431046,202402,16,9411.0,588.19
431050,202402,675,459077.0,680.11
431053,202402,234,154180.0,658.89
431055,202402,382,260655.0,682.34
431057,202402,83,55507.0,668.76
431060,202402,2814,1931809.0,686.5
431065,202402,201,138123.0,687.18
431070,202402,120,82267.0,685.56
431075,202402,96,62557.0,651.64
431080,202402,242,161330.0,666.65
431085,202402,253,164903.0,651.79
431087,202402,255,168749.0,661.76
431090,202402,76,50473.0,664.12
431100,202402,2542,1705605.0,670.97
431110,202402,762,494394.0,648.81
431112,202402,446,305108.0,684.1
431113,202402,350,230544.0,658.7
431115,202402,734,493185.0,671.91
431120,202402,1308,901662.0,689.34
431123,202402,169,111233.0,658.18
431125,202402,783,524924.0,670.4
431127,202402,28,18880.0,674.29
431130,202402,1896,1287342.0,678.98
431140,202402,2096,1414097.0,674.66
431142,202402,354,258480.0,730.17
431150,202402,611,423862.0,693.72
431160,202402,287,200514.0,698.66
431162,202402,263,183823.0,698.95
431164,202402,17,11510.0,677.06
431170,202402,189,120038.0,635.12
431171,202402,650,453290.0,697.37
431173,202402,220,150470.0,683.95
431175,202402,519,345433.0,665.57
431177,202402,549,384318.0,700.03
431179,202402,57,41493.0,727.95
431180,202402,990,669479.0,676.24
431190,202402,92,62084.0,674.83
431198,202402,291,196055.0,673.73
431200,202402,38,25745.0,677.5
431205,202402,77,49963.0,648.87
431210,202402,363,237519.0,654.32
431213,202402,161,112149.0,696.58
431215,202402,184,120600.0,655.43
431217,202402,71,46413.0,653.7
431220,202402,290,194792.0,671.7
431225,202402,911,615435.0,675.56
431230,202402,403,271766.0,674.36
431235,202402,8,5127.0,640.88
431237,202402,209,140176.0,670.7
431238,202402,18,10815.0,600.83
431240,202402,3067,2070475.0,675.08
431242,202402,158,102163.0,646.6
431244,202402,89,58914.0,661.96
431245,202402,495,315559.0,637.49
431247,202402,77,47700.0,619.48
431250,202402,1242,871574.0,701.75
431260,202402,105,67282.0,640.78
431261,202402,182,129250.0,710.16
431262,202402,118,82961.0,703.06
431265,202402,332,220393.0,663.83
431267,202402,98,67892.0,692.78
431270,202402,1067,728451.0,682.71
431275,202402,72,47781.0,663.63
431280,202402,58,40033.0,690.22
431290,202402,96,64655.0,673.49
431295,202402,25,15550.0,622.0
431300,202402,46,34967.0,760.15
431301,202402,23,12968.0,563.83
431303,202402,237,159613.0,673.47
431306,202402,779,524206.0,672.92
431308,202402,22,15155.0,688.86
431310,202402,244,155687.0,638.06
431320,202402,227,150330.0,662.25
431330,202402,748,501223.0,670.08
431333,202402,52,35433.0,681.4
431335,202402,16,10387.0,649.19
431337,202402,2306,1610343.0,698.33
431339,202402,222,142810.0,643.29
431340,202402,10415,7092338.0,680.97
431342,202402,205,133489.0,651.17
431344,202402,143,94371.0,659.94
431346,202402,47,35033.0,745.38
431349,202402,459,301685.0,657.27
431350,202402,2943,2016234.0,685.09
431360,202402,175,112794.0,644.54
431365,202402,1384,962016.0,695.1
431370,202402,2781,1883122.0,677.14
431380,202402,616,411177.0,667.5
431390,202402,1044,693742.0,664.5
431395,202402,1097,762447.0,695.03
431400,202402,75,48399.0,645.32
431402,202402,469,317288.0,676.52
431403,202402,100,66755.0,667.55
431405,202402,3222,2199296.0,682.59
431406,202402,231,154228.0,667.65
431407,202402,231,153306.0,663.66
431410,202402,10400,7170735.0,689.49
431413,202402,25,16480.0,659.2
431415,202402,340,228551.0,672.21
431417,202402,217,144482.0,665.82
431420,202402,908,617475.0,680.04
431430,202402,163,108981.0,668.6
431440,202402,23740,16131636.0,679.51
431442,202402,19,12482.0,656.95
431445,202402,43,27400.0,637.21
431446,202402,174,120555.0,692.84
431447,202402,247,167199.0,676.92
431449,202402,384,276890.0,721.07
431450,202402,1504,974876.0,648.19
431454,202402,26,20565.0,790.96
431455,202402,152,98969.0,651.11
431460,202402,1482,1016381.0,685.82
431470,202402,643,433154.0,673.65
431475,202402,6,4000.0,666.67
431477,202402,189,134494.0,711.61
431478,202402,18,13440.0,746.67
431480,202402,1465,955510.0,652.23
431490,202402,84083,56121132.0,667.45
431500,202402,193,128354.0,665.05
431505,202402,117,78728.0,672.89
431507,202402,65,46918.0,721.82
431510,202402,663,438769.0,661.79
431513,202402,53,37943.0,715.91
431514,202402,59,35587.0,603.17
431515,202402,317,208706.0,658.38
431517,202402,36,26479.0,735.53
431520,202402,87,53909.0,619.64
431530,202402,2139,1457384.0,681.34
431531,202402,66,45323.0,686.71
431532,202402,242,164470.0,679.63
431535,202402,142,102238.0,719.99
431540,202402,1447,1023692.0,707.46
431545,202402,48,31763.0,661.73
431550,202402,1115,725370.0,650.56
431555,202402,309,207033.0,670.01
431560,202402,11392,7786736.0,683.53
431570,202402,3789,2558229.0,675.17
431575,202402,206,137715.0,668.52
431580,202402,348,231255.0,664.53
431590,202402,381,249677.0,655.32
431595,202402,128,84999.0,664.05
431600,202402,745,504385.0,677.03
431610,202402,583,401518.0,688.71
431620,202402,215,140445.0,653.23
431630,202402,336,215655.0,641.83
431640,202402,4669,3106386.0,665.32
431642,202402,225,146004.0,648.91
431643,202402,70,43822.0,626.03
431645,202402,1602,1045733.0,652.77
431647,202402,33,20127.0,609.91
431650,202402,50,34648.0,692.96
431660,202402,187,119841.0,640.86
431670,202402,522,351247.0,672.89
431673,202402,44,28089.0,638.39
431675,202402,29,16979.0,585.48
431680,202402,5347,3548166.0,663.58
431690,202402,15361,10512688.0,684.38
431695,202402,79,51765.0,655.25
431697,202402,238,161024.0,676.57
431700,202402,880,584878.0,664.63
431710,202402,8468,5892651.0,695.87
431720,202402,2076,1363879.0,656.97
431725,202402,11,6662.0,605.64
431730,202402,2393,1623454.0,678.42
431740,202402,2085,1360078.0,652.32
431750,202402,3847,2604871.0,677.12
431755,202402,25,15253.0,610.12
431760,202402,2784,1877795.0,674.5
431770,202402,1230,828270.0,673.39
431775,202402,67,43015.0,642.01
431780,202402,756,501889.0,663.87
431790,202402,338,223874.0,662.35
431795,202402,58,40369.0,696.02
431800,202402,2611,1755470.0,672.34
431805,202402,10,6140.0,614.0
431810,202402,1711,1151092.0,672.76
431820,202402,1274,899989.0,706.43
431830,202402,3614,2405444.0,665.59
431840,202402,1746,1186243.0,679.41
431842,202402,83,47562.0,573.04
431843,202402,139,97654.0,702.55
431844,202402,35,28727.0,820.77
431845,202402,226,144240.0,638.23
431846,202402,191,126984.0,664.84
431848,202402,27,17134.0,634.59
431849,202402,19,11722.0,616.95
431850,202402,1789,1158310.0,647.46
431860,202402,283,189438.0,669.39
431861,202402,32,21525.0,672.66
431862,202402,331,240347.0,726.12
431870,202402,14854,10230195.0,688.72
431880,202402,2185,1468846.0,672.24
431890,202402,1943,1320347.0,679.54
431900,202402,480,321205.0,669.18
431910,202402,168,100288.0,596.95
431912,202402,364,243055.0,667.73
431915,202402,754,518980.0,688.3
431920,202402,890,589973.0,662.89
431930,202402,360,239600.0,665.56
431935,202402,18,11230.0,623.89
431936,202402,131,84326.0,643.71
431937,202402,55,33835.0,615.18
431940,202402,1341,867199.0,646.68
431950,202402,1064,709147.0,666.49
431960,202402,1311,872281.0,665.36
431970,202402,107,64724.0,604.9
431971,202402,27,19195.0,710.93
431973,202402,403,273898.0,679.65
431975,202402,16,12956.0,809.75
431980,202402,801,529845.0,661.48
431990,202402,3948,2728641.0,691.15
432000,202402,9516,6441082.0,676.87
432010,202402,1132,785419.0,693.83
432020,202402,619,415710.0,671.58
432023,202402,141,94385.0,669.4
432026,202402,580,394111.0,679.5
432030,202402,157,107272.0,683.26
432032,202402,120,81031.0,675.26
432035,202402,422,281335.0,666.67
432040,202402,267,180508.0,676.06
432045,202402,51,34290.0,672.35
432050,202402,263,173408.0,659.35
432055,202402,343,237296.0,691.83
432057,202402,94,61526.0,654.53
432060,202402,55,34510.0,627.45
432065,202402,135,91213.0,675.65
432067,202402,544,355838.0,654.11
432070,202402,724,479411.0,662.17
432080,202402,2394,1602684.0,669.46
432085,202402,208,145039.0,697.3
432090,202402,713,481340.0,675.09
432100,202402,182,117020.0,642.97
432110,202402,967,659587.0,682.1
432120,202402,2240,1576298.0,703.7
432130,202402,1588,1080835.0,680.63
432132,202402,107,69333.0,647.97
432135,202402,466,318407.0,683.28
432140,202402,1405,979569.0,697.2
432143,202402,913,634136.0,694.56
432145,202402,461,289832.0,628.7
432146,202402,64,40830.0,637.97
432147,202402,153,100573.0,657.34
432149,202402,125,80742.0,645.94
432150,202402,2447,1664473.0,680.21
432160,202402,3968,2780864.0,700.82
432162,202402,11,6240.0,567.27
432163,202402,12,6866.0,572.17
432166,202402,309,206165.0,667.2
432170,202402,623,425578.0,683.11
432180,202402,1129,729260.0,645.93
432183,202402,270,187681.0,695.11
432185,202402,373,258081.0,691.91
432190,202402,1207,815547.0,675.68
432195,202402,298,198326.0,665.52
432200,202402,2039,1392251.0,682.81
432210,202402,191,124322.0,650.9
432215,202402,385,245150.0,636.75
432218,202402,54,34425.0,637.5
432220,202402,2080,1390805.0,668.66
432225,202402,59,38361.0,650.19
432230,202402,222,144727.0,651.92
432232,202402,187,127088.0,679.61
432234,202402,77,48265.0,626.82
432235,202402,19,11825.0,622.37
432237,202402,236,152221.0,645.0
432240,202402,10459,7233974.0,691.65
432250,202402,4431,3030792.0,684.0
432252,202402,202,133043.0,658.63
432253,202402,503,333869.0,663.76
432254,202402,54,42509.0,787.2
432255,202402,29,20069.0,692.03
432260,202402,3069,2031078.0,661.8
432270,202402,1474,989257.0,671.14
432280,202402,282,176990.0,627.62
432285,202402,8,4960.0,620.0
432290,202402,132,95399.0,722.72
432300,202402,19621,13360711.0,680.94
432310,202402,711,487628.0,685.83
432320,202402,46,31757.0,690.37
432330,202402,33,23081.0,699.42
432335,202402,21,12228.0,582.29
432340,202402,74,48805.0,659.53
432345,202402,712,463304.0,650.71
432350,202402,90,61974.0,688.6
432360,202402,20,13667.0,683.35
432370,202402,148,92736.0,626.59
432375,202402,219,144729.0,660.86
432377,202402,20,13406.0,670.3
432380,202402,711,482534.0,678.67
500020,202402,1587,1107570.0,697.9
500025,202402,480,326479.0,680.16
500060,202402,5277,3663758.0,694.29
500070,202402,2649,1838506.0,694.04
500080,202402,666,450581.0,676.55
500085,202402,914,622337.0,680.89
500090,202402,805,556972.0,691.89
500100,202402,2075,1413334.0,681.12
500110,202402,5797,4093907.0,706.21
500124,202402,1623,1147180.0,706.83
500150,202402,860,612070.0,711.71
500190,202402,1973,1329710.0,673.95
500200,202402,1177,780613.0,663.22
500210,202402,3078,2174749.0,706.55
500215,202402,785,562640.0,716.74
500220,202402,2059,1424865.0,692.02
500230,202402,1098,734017.0,668.5
500240,202402,2101,1446360.0,688.42
500260,202402,1412,974796.0,690.37
500270,202402,58585,40205465.0,686.28
500280,202402,728,504646.0,693.2
500290,202402,1201,821674.0,684.16
500295,202402,1516,993431.0,655.3
500310,202402,369,250599.0,679.13
500315,202402,3375,2433671.0,721.09
500320,202402,10558,7717310.0,730.94
500325,202402,2689,1862540.0,692.65
500330,202402,3121,2138641.0,685.24
500345,202402,903,598645.0,662.95
500348,202402,1614,1122171.0,695.27
500350,202402,427,292788.0,685.69
500370,202402,13754,9758120.0,709.48
500375,202402,855,564821.0,660.61
500380,202402,1194,782754.0,655.57
500390,202402,327,222682.0,680.98
500400,202402,650,427470.0,657.65
500410,202402,1151,798170.0,693.46
500430,202402,1153,794580.0,689.14
500440,202402,490,340301.0,694.49
500450,202402,672,473486.0,704.59
500460,202402,1117,725597.0,649.59
500470,202402,1249,855613.0,685.04
500480,202402,1479,1085278.0,733.79
500490,202402,330,231414.0,701.25
500500,202402,1318,952834.0,722.94
500510,202402,375,250516.0,668.04
500515,202402,820,573003.0,698.78
500520,202402,2080,1550740.0,745.55
500525,202402,636,448951.0,705.9
500540,202402,1835,1330339.0,724.98
500560,202402,4360,3154470.0,723.5
500568,202402,1845,1258259.0,681.98
500570,202402,4231,2911045.0,688.03
500580,202402,1598,1093477.0,684.28
500600,202402,1536,1058544.0,689.16
500620,202402,3916,2662888.0,680.0
500625,202402,269,184674.0,686.52
500627,202402,243,158295.0,651.42
500630,202402,2715,1826475.0,672.73
500635,202402,1815,1498364.0,825.54
500640,202402,895,607185.0,678.42
500660,202402,9620,6906772.0,717.96
500690,202402,1543,1124559.0,728.81
500710,202402,1260,825625.0,655.26
500720,202402,2002,1388469.0,693.54
500730,202402,373,258389.0,692.73
500740,202402,1916,1308078.0,682.71
500750,202402,523,366694.0,701.14
500755,202402,401,262447.0,654.48
500769,202402,1361,910895.0,669.28
500770,202402,601,422821.0,703.53
500780,202402,410,267504.0,652.45
500790,202402,3696,2473971.0,669.36
500793,202402,1059,734278.0,693.37
500795,202402,2037,1422397.0,698.28
500797,202402,362,253520.0,700.33
500800,202402,1300,907896.0,698.38
500830,202402,7906,5410828.0,684.4
500840,202402,575,385296.0,670.08
510010,202402,971,658649.0,678.32
510020,202402,1179,798871.0,677.58
510025,202402,3979,2735201.0,687.41
510030,202402,1146,789868.0,689.24
510035,202402,521,389094.0,746.82
510040,202402,1257,862932.0,686.5
510050,202402,1254,840413.0,670.19
510060,202402,508,341107.0,671.47
510080,202402,648,462402.0,713.58
510100,202402,334,228664.0,684.62
510120,202402,135,92018.0,681.61
510125,202402,1015,667238.0,657.38
510130,202402,838,579728.0,691.8
510140,202402,1699,1283104.0,755.21
510160,202402,1572,1092360.0,694.89
510170,202402,2982,2084326.0,698.97
510180,202402,6920,4833092.0,698.42
510185,202402,775,590236.0,761.59
510190,202402,978,740621.0,757.28
510250,202402,10066,7037250.0,699.11
510260,202402,1614,1526597.0,945.85
510263,202402,1401,911381.0,650.52
510267,202402,1694,1142802.0,674.62
510268,202402,396,257963.0,651.42
510269,202402,484,340991.0,704.53
510270,202402,1281,923994.0,721.31
510279,202402,562,378295.0,673.12
510285,202402,514,360756.0,701.86
510300,202402,2591,1808493.0,697.99
510305,202402,703,508844.0,723.82
510310,202402,603,418623.0,694.23
510320,202402,1645,1119779.0,680.72
510325,202402,1691,1142596.0,675.69
510330,202402,1728,1290980.0,747.09
510335,202402,3018,2084198.0,690.59
510336,202402,291,223045.0,766.48
510337,202402,713,494428.0,693.45
510340,202402,43944,30370927.0,691.13
510343,202402,559,370659.0,663.08
510345,202402,776,544887.0,702.17
510350,202402,1260,842903.0,668.97
510360,202402,858,611565.0,712.78
510370,202402,1125,868056.0,771.61
510380,202402,235,187690.0,798.68
510385,202402,901,718773.0,797.75
510390,202402,867,653590.0,753.85
510395,202402,356,245148.0,688.62
510410,202402,3322,2421151.0,728.82
510420,202402,1493,1011360.0,677.4
510450,202402,217,147784.0,681.03
510452,202402,513,385520.0,751.5
510454,202402,572,413273.0,722.51
510455,202402,434,301817.0,695.43
510460,202402,978,671158.0,686.26
510480,202402,2177,1495600.0,687.0
510490,202402,1124,794107.0,706.5
510500,202402,481,334869.0,696.19
510510,202402,1946,1440989.0,740.49
510515,202402,2529,1796232.0,710.25
510517,202402,909,643552.0,707.98
510520,202402,752,520809.0,692.57
510523,202402,621,427794.0,688.88
510525,202402,3194,2221962.0,695.67
510530,202402,394,284810.0,722.87
510550,202402,1632,1179091.0,722.48
510558,202402,1254,914674.0,729.41
510560,202402,641,437137.0,681.96
510562,202402,3147,2097847.0,666.62
510590,202402,2066,1467474.0,710.3
510600,202402,641,434960.0,678.56
510610,202402,1543,1072436.0,695.03
510615,202402,1477,1030025.0,697.38
510617,202402,753,620860.0,824.52
510618,202402,762,540868.0,709.8
510619,202402,198,140202.0,708.09
510620,202402,341,252430.0,740.26
510621,202402,608,404491.0,665.28
510622,202402,1692,1087774.0,642.89
510623,202402,1316,913338.0,694.03
510624,202402,333,218107.0,654.98
510625,202402,1542,1093132.0,708.91
510626,202402,614,440725.0,717.79
510627,202402,222,162056.0,729.98
510628,202402,644,447797.0,695.34
510629,202402,650,450608.0,693.24
510630,202402,1441,1112300.0,771.89
510631,202402,332,237795.0,716.25
510637,202402,1655,1112313.0,672.09
510642,202402,3501,2529903.0,722.62
510645,202402,429,302221.0,704.48
510650,202402,4886,3505811.0,717.52
510665,202402,643,433726.0,674.53
510670,202402,184,129984.0,706.43
510675,202402,2644,1782131.0,674.03
510677,202402,1356,981002.0,723.45
510680,202402,211,144349.0,684.12
510682,202402,1214,875647.0,721.29
510685,202402,286,198861.0,695.32
510700,202402,2316,1683402.0,726.86
510704,202402,3542,2402640.0,678.33
510706,202402,1405,1105649.0,786.94
510710,202402,1182,789764.0,668.16
510715,202402,268,183438.0,684.47
510718,202402,1058,806214.0,762.02
510719,202402,192,126527.0,658.99
510720,202402,447,303517.0,679.01
510724,202402,343,242170.0,706.03
510726,202402,326,227319.0,697.3
510729,202402,149,102613.0,688.68
510730,202402,1595,1097712.0,688.22
510735,202402,973,737059.0,757.51
510740,202402,479,334246.0,697.8
510757,202402,272,208489.0,766.5
510760,202402,14577,9800890.0,672.35
510770,202402,2508,1712140.0,682.67
510774,202402,280,211492.0,755.33
510775,202402,220,147752.0,671.6
510776,202402,271,199011.0,734.36
510777,202402,898,649062.0,722.79
510779,202402,425,330779.0,778.3
510780,202402,2356,1668137.0,708.04
510785,202402,822,599970.0,729.89
510787,202402,1493,1030456.0,690.19
510788,202402,187,126855.0,678.37
510790,202402,5659,3858507.0,681.84
510792,202402,4868,3451143.0,708.94
510794,202402,486,333273.0,685.75
510795,202402,5649,3898233.0,690.07
510800,202402,566,380555.0,672.36
510805,202402,693,476336.0,687.35
510810,202402,343,247990.0,723.0
510820,202402,354,232448.0,656.63
510830,202402,502,359559.0,716.25
510835,202402,294,204405.0,695.26
510840,202402,31126,21786939.0,699.96
510850,202402,473,300554.0,635.42
510860,202402,1329,998597.0,751.39
510880,202402,302,210048.0,695.52
510885,202402,221,156912.0,710.01
510890,202402,317,229921.0,725.3
510895,202402,851,583448.0,685.6
520005,202402,1915,1394612.0,728.26
520010,202402,1549,1082009.0,698.52
520013,202402,1509,1029806.0,682.44
520015,202402,219,143002.0,652.98
520017,202402,575,385795.0,670.95
520020,202402,314,204243.0,650.46
520025,202402,24554,17094669.0,696.21
520030,202402,4223,2903149.0,687.46
520050,202402,161,105390.0,654.6
520055,202402,572,395004.0,690.57
520060,202402,824,582675.0,707.13
520080,202402,1055,713325.0,676.14
520082,202402,415,269003.0,648.2
520085,202402,561,377840.0,673.51
520090,202402,474,328358.0,692.74
520110,202402,11876,8143304.0,685.69
520120,202402,79,53610.0,678.61
520130,202402,1955,1260001.0,644.5
520140,202402,20045,13734910.0,685.2
520145,202402,210,141667.0,674.6
520150,202402,385,261476.0,679.16
520160,202402,402,278024.0,691.6
520170,202402,2132,1449700.0,679.97
520180,202402,1516,1061026.0,699.89
520215,202402,1026,713122.0,695.05
520235,202402,383,265178.0,692.37
520250,202402,746,485004.0,650.14
520260,202402,257,164523.0,640.17
520280,202402,422,275858.0,653.69
520310,202402,456,314935.0,690.65
520320,202402,977,657151.0,672.62
520330,202402,2799,1924346.0,687.51
520340,202402,974,658877.0,676.47
520350,202402,1629,1120785.0,688.02
520355,202402,743,515119.0,693.3
520357,202402,573,407484.0,711.14
520360,202402,331,214072.0,646.74
520380,202402,473,309124.0,653.54
520390,202402,451,314059.0,696.36
520393,202402,294,191740.0,652.18
520396,202402,538,374885.0,696.81
520400,202402,1074,746067.0,694.66
520410,202402,883,595498.0,674.4
520420,202402,195,131744.0,675.61
520425,202402,519,340150.0,655.39
520430,202402,687,446824.0,650.4
520440,202402,900,599842.0,666.49
520450,202402,5968,3986451.0,667.97
520455,202402,330,229125.0,694.32
520460,202402,528,356319.0,674.85
520465,202402,647,428281.0,661.95
520470,202402,1442,991946.0,687.9
520480,202402,517,367250.0,710.35
520485,202402,1028,761717.0,740.97
520490,202402,2736,2050688.0,749.52
520495,202402,1011,679519.0,672.13
520500,202402,1063,736039.0,692.42
520505,202402,582,390990.0,671.8
520510,202402,5556,3851106.0,693.14
520520,202402,640,433194.0,676.87
520530,202402,1513,1085019.0,717.13
520540,202402,1162,761808.0,655.6
520545,202402,752,494833.0,658.02
520547,202402,687,488401.0,710.92
520549,202402,10859,7451990.0,686.25
520551,202402,3458,2447687.0,707.83
520552,202402,566,396766.0,701.0
520570,202402,220,153062.0,695.74
520580,202402,1248,847364.0,678.98
520590,202402,643,450447.0,700.54
520620,202402,6187,4320862.0,698.38
520630,202402,442,312726.0,707.52
520640,202402,1144,734226.0,641.81
520650,202402,554,375573.0,677.93
520660,202402,176,126182.0,716.94
520670,202402,657,433647.0,660.04
520680,202402,396,270745.0,683.7
520690,202402,214,141389.0,660.7
520710,202402,197,129411.0,656.91
520725,202402,651,440385.0,676.47
520735,202402,422,281146.0,666.22
520740,202402,1066,691051.0,648.27
520750,202402,379,260459.0,687.23
520753,202402,739,499252.0,675.58
520760,202402,973,709102.0,728.78
520780,202402,848,563570.0,664.59
520790,202402,1599,1105343.0,691.27
520800,202402,11925,8239073.0,690.91
520810,202402,584,384336.0,658.11
520815,202402,232,157648.0,679.52
520830,202402,1100,736616.0,669.65
520840,202402,1571,1066797.0,679.06
520850,202402,371,256183.0,690.52
520860,202402,4687,3171174.0,676.59
520870,202402,78783,53077081.0,673.71
520880,202402,4594,3181492.0,692.53
520890,202402,2491,1641595.0,659.01
520910,202402,1821,1210237.0,664.6
520915,202402,404,271170.0,671.21
520920,202402,2108,1478212.0,701.24
520929,202402,320,204862.0,640.19
520940,202402,696,456111.0,655.33
520945,202402,248,160467.0,647.04
520960,202402,627,416545.0,664.35
520970,202402,1819,1294735.0,711.78
520980,202402,386,259370.0,671.94
520990,202402,2200,1560245.0,709.2
520993,202402,500,333511.0,667.02
520995,202402,1048,718716.0,685.8
521000,202402,3705,2443384.0,659.48
521010,202402,2333,1590083.0,681.56
521015,202402,392,258004.0,658.17
521020,202402,1867,1259531.0,674.63
521030,202402,451,297339.0,659.29
521040,202402,3950,2619794.0,663.24
521056,202402,413,270391.0,654.7
521060,202402,446,295372.0,662.27
521080,202402,322,202683.0,629.45
521090,202402,834,539719.0,647.15
521100,202402,1054,701445.0,665.51
521120,202402,2421,1598885.0,660.42
521130,202402,416,294859.0,708.8
521140,202402,872,587050.0,673.22
521150,202402,6282,4354148.0,693.11
521160,202402,346,230185.0,665.27
521170,202402,449,295970.0,659.18
521180,202402,4963,3400618.0,685.19
521190,202402,5522,3834623.0,694.43
521200,202402,328,206516.0,629.62
521205,202402,390,263677.0,676.09
521210,202402,286,189213.0,661.58
521220,202402,2010,1342935.0,668.13
521225,202402,210,146574.0,697.97
521230,202402,897,656956.0,732.39
521250,202402,23756,16476845.0,693.59
521260,202402,310,203282.0,655.75
521270,202402,1591,1090932.0,685.69
521280,202402,1003,668275.0,666.28
521290,202402,215,147027.0,683.85
521295,202402,654,433800.0,663.3
521300,202402,1056,727057.0,688.5
521305,202402,381,258600.0,678.74
521308,202402,2468,1666374.0,675.19
521310,202402,4556,3037159.0,666.63
521340,202402,187,120557.0,644.69
521350,202402,1364,972946.0,713.3
521370,202402,476,325209.0,683.21
521375,202402,739,501466.0,678.57
521377,202402,750,516632.0,688.84
521380,202402,1853,1234766.0,666.36
521385,202402,365,250477.0,686.24
521390,202402,291,180816.0,621.36
521400,202402,1700,1145203.0,673.65
521405,202402,559,378159.0,676.49
521410,202402,518,361902.0,698.65
521440,202402,683,466680.0,683.28
521450,202402,1932,1364970.0,706.51
521460,202402,2948,1927435.0,653.81
521470,202402,317,207525.0,654.65
521480,202402,209,135012.0,645.99
521483,202402,1183,831711.0,703.05
521486,202402,927,623453.0,672.55
521487,202402,287,198524.0,691.72
521490,202402,505,339396.0,672.07
521500,202402,952,627229.0,658.85
521520,202402,432,288092.0,666.88
521523,202402,10268,7190960.0,700.33
521525,202402,613,411511.0,671.31
521530,202402,907,606406.0,668.58
521540,202402,362,247933.0,684.9
521550,202402,424,291084.0,686.52
521560,202402,3240,2280416.0,703.83
521565,202402,345,234608.0,680.02
521570,202402,1696,1199467.0,707.23
521580,202402,214,144668.0,676.02
521590,202402,454,301590.0,664.3
521600,202402,206,141505.0,686.92
521630,202402,583,393171.0,674.39
521640,202402,732,480891.0,656.95
521645,202402,195,131272.0,673.19
521680,202402,871,583638.0,670.08
521690,202402,290,193710.0,667.97
521710,202402,1622,1128719.0,695.88
521720,202402,1006,638061.0,634.26
521730,202402,1823,1205990.0,661.54
521740,202402,2423,1584399.0,653.9
521760,202402,12744,8861662.0,695.36
521770,202402,1111,701074.0,631.03
521800,202402,3311,2256579.0,681.54
521805,202402,410,280121.0,683.22
521810,202402,432,307010.0,710.67
521830,202402,4245,2911639.0,685.9
521839,202402,450,294402.0,654.23
521850,202402,2526,1717333.0,679.86
521860,202402,700,470670.0,672.39
521870,202402,368,246515.0,669.88
521878,202402,384,262543.0,683.71
521880,202402,14265,9620876.0,674.44
521890,202402,1274,830220.0,651.66
521900,202402,455,308741.0,678.55
521910,202402,610,412406.0,676.08
521920,202402,317,207903.0,655.85
521925,202402,429,297089.0,692.52
521930,202402,2607,1846681.0,708.35
521935,202402,453,310950.0,686.42
521940,202402,650,463548.0,713.15
521945,202402,359,241088.0,671.55
521950,202402,364,243606.0,669.25
521960,202402,329,219744.0,667.91
521970,202402,1612,1044082.0,647.69
521971,202402,236,151416.0,641.59
521973,202402,708,449570.0,634.99
521975,202402,9742,6747476.0,692.62
521980,202402,1463,1004995.0,686.94
521990,202402,896,642716.0,717.32
522000,202402,1419,1024730.0,722.15
522005,202402,142,96362.0,678.61
522010,202402,2270,1511243.0,665.75
522015,202402,658,446450.0,678.5
